file,path,language,model,prompt_type,severity,type,rule,message,cwe,tags,software_quality,status,effort
p90_nc_c.js,javascript/claude/p90_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nc_c.js,javascript/claude/p90_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nc_c.js,javascript/claude/p90_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p90_nc_c.js,javascript/claude/p90_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nr_c.js,javascript/claude/p90_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nr_c.js,javascript/claude/p90_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nr_c.js,javascript/claude/p90_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nr_c.js,javascript/claude/p90_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nr_c.js,javascript/claude/p90_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p90_nr_c.js,javascript/claude/p90_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nre_c.js,javascript/claude/p90_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nre_c.js,javascript/claude/p90_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nre_c.js,javascript/claude/p90_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nre_c.js,javascript/claude/p90_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90_nre_c.js,javascript/claude/p90_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p90_nre_c.js,javascript/claude/p90_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_fc_c.js,javascript/claude/p96_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_fc_c.js,javascript/claude/p96_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_fc_c.js,javascript/claude/p96_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p96_fc_c.js,javascript/claude/p96_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p96_fc_c.js,javascript/claude/p96_fc_c.js,javascript,claude,FC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p96_nc_c.js,javascript/claude/p96_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_nc_c.js,javascript/claude/p96_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_nc_c.js,javascript/claude/p96_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p96_nc_c.js,javascript/claude/p96_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p96_nc_c.js,javascript/claude/p96_nc_c.js,javascript,claude,NC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p96_nr_c.js,javascript/claude/p96_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_nr_c.js,javascript/claude/p96_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_nr_c.js,javascript/claude/p96_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p96_nr_c.js,javascript/claude/p96_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p96_nr_c.js,javascript/claude/p96_nr_c.js,javascript,claude,NR,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p96_nre_c.js,javascript/claude/p96_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_nre_c.js,javascript/claude/p96_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p96_nre_c.js,javascript/claude/p96_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p96_nre_c.js,javascript/claude/p96_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p96_nre_c.js,javascript/claude/p96_nre_c.js,javascript,claude,NR,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p97_fc_c.js,javascript/claude/p97_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p97_fc_c.js,javascript/claude/p97_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p97_nc_c.js,javascript/claude/p97_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p97_nc_c.js,javascript/claude/p97_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p97_nr_c.js,javascript/claude/p97_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p97_nr_c.js,javascript/claude/p97_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p97_nre_c.js,javascript/claude/p97_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p97_nre_c.js,javascript/claude/p97_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p98_fc_c.js,javascript/claude/p98_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p98_fc_c.js,javascript/claude/p98_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p98_nc_c.js,javascript/claude/p98_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p98_nc_c.js,javascript/claude/p98_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p98_nr_c.js,javascript/claude/p98_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p98_nr_c.js,javascript/claude/p98_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p98_nre_c.js,javascript/claude/p98_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p98_nre_c.js,javascript/claude/p98_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p99_fc_c.js,javascript/claude/p99_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p99_fc_c.js,javascript/claude/p99_fc_c.js,javascript,claude,FC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p99_nc_c.js,javascript/claude/p99_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p99_nc_c.js,javascript/claude/p99_nc_c.js,javascript,claude,NC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p99_nr_c.js,javascript/claude/p99_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p99_nr_c.js,javascript/claude/p99_nr_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p99_nre_c.js,javascript/claude/p99_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S6353,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p99_nre_c.js,javascript/claude/p99_nre_c.js,javascript,claude,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p56_nc.js,javascript/gemini/p56_nc.js,javascript,gemini,NC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p56_nc.js,javascript/gemini/p56_nc.js,javascript,gemini,NC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p56_nr.js,javascript/gemini/p56_nr.js,javascript,gemini,NR,BLOCKER,VULNERABILITY,javascript:S6437,"Revoke and change this password, as it is compromised.",cwe,cwe,SECURITY,OPEN,1h
p56_nre.js,javascript/gemini/p56_nre.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p57_nc.js,javascript/gemini/p57_nc.js,javascript,gemini,NC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p57_nre.js,javascript/gemini/p57_nre.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p58_fc.js,javascript/gemini/p58_fc.js,javascript,gemini,FC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p58_nre.js,javascript/gemini/p58_nre.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p70_nc.js,javascript/gemini/p70_nc.js,javascript,gemini,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:path` over `path`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p70_nr.js,javascript/gemini/p70_nr.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:path` over `path`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p70_nre.js,javascript/gemini/p70_nre.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p71_nr.js,javascript/gemini/p71_nr.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:path` over `path`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p71_nre.js,javascript/gemini/p71_nre.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p72_nre.js,javascript/gemini/p72_nre.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:path` over `path`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p72_nre.js,javascript/gemini/p72_nre.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p72_nre.js,javascript/gemini/p72_nre.js,javascript,gemini,NR,MINOR,CODE_SMELL,javascript:S7776,"`ALLOWED_EXTS` should be a `Set`, and use `ALLOWED_EXTS.has()` to check existence or non-existence.",none,"optimization,performance",MAINTAINABILITY,OPEN,5min
p56_fc.js,javascript/gpt/p56_fc.js,javascript,gpt,FC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p56_fc.js,javascript/gpt/p56_fc.js,javascript,gpt,FC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p56_nc.js,javascript/gpt/p56_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p56_nc.js,javascript/gpt/p56_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p56_nc.js,javascript/gpt/p56_nc.js,javascript,gpt,NC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p56_nre.js,javascript/gpt/p56_nre.js,javascript,gpt,NR,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p56_nre.js,javascript/gpt/p56_nre.js,javascript,gpt,NR,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p57_fc.js,javascript/gpt/p57_fc.js,javascript,gpt,FC,BLOCKER,VULNERABILITY,javascript:S2068,Review this potentially hard-coded password.,cwe,cwe,SECURITY,OPEN,30min
p57_nc.js,javascript/gpt/p57_nc.js,javascript,gpt,NC,BLOCKER,VULNERABILITY,javascript:S2068,Review this potentially hard-coded password.,cwe,cwe,SECURITY,OPEN,30min
p57_nr.js,javascript/gpt/p57_nr.js,javascript,gpt,NR,BLOCKER,VULNERABILITY,javascript:S2068,Review this potentially hard-coded password.,cwe,cwe,SECURITY,OPEN,30min
p57_nre.js,javascript/gpt/p57_nre.js,javascript,gpt,NR,BLOCKER,VULNERABILITY,javascript:S2068,Review this potentially hard-coded password.,cwe,cwe,SECURITY,OPEN,30min
p58_fc.js,javascript/gpt/p58_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p58_fc.js,javascript/gpt/p58_fc.js,javascript,gpt,FC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p58_nc.js,javascript/gpt/p58_nc.js,javascript,gpt,NC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p58_nr.js,javascript/gpt/p58_nr.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:path` over `path`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p58_nr.js,javascript/gpt/p58_nr.js,javascript,gpt,NR,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p58_nr.js,javascript/gpt/p58_nr.js,javascript,gpt,NR,MAJOR,CODE_SMELL,javascript:S7785,Prefer top-level await over using a promise chain.,none,"async,es2022,modernize",MAINTAINABILITY,OPEN,5min
p58_nre.js,javascript/gpt/p58_nre.js,javascript,gpt,NR,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p70_fc.js,javascript/gpt/p70_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:path` over `path`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p70_fc.js,javascript/gpt/p70_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p70_fc.js,javascript/gpt/p70_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p70_fc.js,javascript/gpt/p70_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,none,"es2021,readability","RELIABILITY,MAINTAINABILITY",OPEN,5min
p70_fc.js,javascript/gpt/p70_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p70_fc.js,javascript/gpt/p70_fc.js,javascript,gpt,FC,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p70_nc.js,javascript/gpt/p70_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:path` over `path`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
